UNITID,SAOUTLT
228431,35176933
228459,27698316
228459,22711131
228459,16527815
228459,65086
228459,23351409
228459,906288
228459,91260045
228468,868345
228468,686921
228468,1196454
228468,46561
228468,2798281
228486,287826
228486,287826
228501,2743099
228501,1144764
228501,1823487
228501,183916
228501,987114
228501,6882380
228529,7201479
228529,7618821
228529,12450872
228529,3622732
228529,30893904
228547,7898287
228547,9909446
228547,10784851
228547,17589943
228547,46182527
228608,3435728
228608,1286068
228608,1768605
228608,657348
228608,7147749
228635,928100
228635,940000
228635,2556630
228635,322800
228635,4747530
228644,6275262
228644,5258566
228644,9699411
228644,782289
228644,140000
228644,48410
228644,22203938
228653,1343397
228653,2950043
228653,3442415
228653,7735855
228699,1410352
228699,1986420
228699,726674
228699,948709
228699,67128
228699,5139283
228705,9533569
228705,5545068
228705,7895477
228705,28800
228705,2863971
228705,733127
228705,26600012
228723,156013008
228723,69160725
228723,39688662
228723,21833880
228723,14056505
228723,300752780
228769,30205281
228769,21548484
228769,7942854
228769,6779124
228769,10808907
228769,77284650
228778,148750147
228778,53186709
228778,31285892
228778,35964857
228778,20298787
228778,289486392
228787,37515839
228787,17685662
228787,15719983
228787,23740274
228787,94661758
228796,19671229
228796,15461788
228796,11338092
228796,13234522
228796,59705631
228802,5193354
228802,5646617
228802,6977596
228802,4160426
228802,2621120
228802,45000
228802,24644113
228866,656311
228866,242013
228866,727290
228866,63000
228866,1688614
228875,23204824
228875,21326880
228875,13180654
228875,5584988
228875,2249964
228875,332297
228875,65879607
228884,149500
228884,447981
228884,392305
228884,418508
228884,1408294
228981,2041444
228981,1336096
228981,1439559
228981,212160
228981,188643
228981,5217902
229018,1784505
229018,3450133
229018,2103987
229018,221991
229018,1987773
229018,9548389
229027,28161049
229027,20099628
229027,12962801
229027,11112563
229027,72336041
229036,185497
229036,185497
229063,15795026
229063,8257602
229063,4103448
229063,223044
229063,4574626
229063,32953746
229115,46995672
229115,35296070
229115,27114329
229115,12689134
229115,5616591
229115,127711796
229160,3932225
229160,3314961
229160,2944257
229160,474739
229160,10666182
229179,4564839
229179,11308659
229179,16348032
229179,364399
229179,1005057
229179,33590986
229267,10631916
229267,8199770
229267,5127235
229267,312030
229267,46000
229267,40000
229267,24356951
229300,14397812
229300,13821652
229300,15481144
229300,1472062
229300,1248570
229300,46421240
229337,8259010
229337,7351183
229337,14209369
229337,3765164
229337,1003000
229337,34587726
229355,16681169
229355,16681169
229504,4803176
229504,4803176
229540,857134
229540,1566644
229540,651657
229540,2081921
229540,144346
229540,5301702
229780,2279842
229780,2192487
229780,2662642
229780,402273
229780,256470
229780,7793714
229799,8223935
229799,8223935
229814,5439941
229814,5054959
229814,6535373
229814,5031151
229814,32000
229814,22093424
229832,159828
229832,1014623
229832,1081966
229832,2256417
229841,10099530
229841,10099530
229887,495036
229887,686941
229887,1062305
229887,509948
229887,2754230
230038,58842119
230038,52820893
230038,32300658
230038,870499
230038,144834169
230047,3780431
230047,4279250
230047,5074406
230047,190367
230047,13324454
230056,683871
230056,683871
230171,2631937
230171,3305090
230171,4917221
230171,1314223
230171,602543
230171,12771014
230366,1224702
230366,1224702
230418,1174126
230418,1174126
230597,664294
230597,2298881
230597,2514392
230597,1797455
230597,7275022
230603,4235816
230603,4546842
230603,5919659
230603,1644744
230603,976579
230603,17323640
230621,474816
230621,474816
230630,190464
230630,190464
230728,27868053
230728,21796561
230728,19887589
230728,1442418
230728,6814389
230728,77809010
230737,9751269
230737,17359291
230737,12738878
230737,223133
230737,6383640
230737,46456211
230746,4712436
230746,6373318
230746,7973756
230746,367906
230746,252663
230746,19680079
230764,54582586
230764,26939633
230764,19489340
230764,30406254
230764,1997766
230764,133415579
230782,12329832
230782,6548640
230782,13276309
230782,5229890
230782,131497
230782,292460
230782,37808628
230807,4435228
230807,3762877
230807,3152983
230807,50000
230807,11401088
230816,5156645
230816,5156645
230834,2622646
230834,1102556
230834,1767186
230834,5492388
230852,1742333
230852,4288889
230852,3014942
230852,197053
230852,9243217
230889,744907
230889,744907
230898,1018785
230898,742820
230898,402499
230898,50000
230898,2214104
230913,1629656
230913,718116
230913,377839
230913,2725611
230931,1158668
230931,710941
230931,1024365
230931,2893974
230940,1509595
230940,321200
230940,1830795
230959,14213193
230959,6439469
230959,7031512
230959,76352
230959,428583
230959,2748019
230959,30937128
230977,614721
230977,614721
230995,4005736
230995,2552287
230995,2388124
230995,1506437
230995,30144
230995,10482728
231059,5099779
231059,3654808
231059,949118
231059,1707857
231059,11411562
231068,297331
231068,384707
231068,397040
231068,1079078
231077,59500
231077,236600
231077,171900
231077,468000
231086,61000
231086,512359
231086,535971
231086,314192
231086,1423522
231095,694098
231095,694098
231147,3230193
231147,911375
231147,1038729
231147,5180297
231165,2233017
231165,1079781
231165,1345859
231165,4658657
231174,20520832
231174,18196231
231174,8626647
231174,449628
231174,8975172
231174,56768510
231411,1292252
231411,1292252
231420,1069942
231420,783550
231420,1054347
231420,155000
231420,3062839
231536,580937
231536,1406724
231536,1289086
231536,638182
231536,299250
231536,4214179
231554,637199
231554,453604
231554,825935
231554,73000
231554,1989738
231581,796684
231581,2822550
231581,2021040
231581,1168392
231581,6808666
231624,32249596
231624,18813703
231624,11903778
231624,1548446
231624,3834460
231624,68349983
231651,4937580
231651,3332425
231651,2986150
231651,536005
231651,864365
231651,12656525
231697,1093721
231697,1075318
231697,707749
231697,534576
231697,49817
231697,3461181
231712,4360244
231712,6842076
231712,4509096
231712,1769428
231712,3108941
231712,20589785
231785,863277
231785,863277
231828,1065914
231828,1065914
231837,425921
231837,1088983
231837,3797664
231837,502632
231837,5815200
231873,61626
231873,435726
231873,507853
231873,161447
231873,47223
231873,1213875
231882,571507
231882,1195131
231882,896833
231882,427658
231882,3091129
231970,9886428
231970,5441649
231970,7305215
231970,231490
231970,22864782
232016,262080
232016,262080
232025,1929770
232025,1469189
232025,1745408
232025,622019
232025,5766386
232043,1867802
232043,1033708
232043,1933726
232043,692163
232043,5527399
232052,392203
232052,334506
232052,176283
232052,67980
232052,970972
232089,941777
232089,1230875
232089,1515544
232089,371574
232089,4059770
232186,49921204
232186,39124014
232186,28930334
232186,6072373
232186,124047925
232195,994526
232195,1192669
232195,1640276
232195,957085
232195,4784556
232256,3689646
232256,1708034
232256,810904
232256,1210202
232256,7418786
232265,3748973
232265,4189526
232265,8431695
232265,219592
232265,150181
232265,3179939
232265,19919906
232308,2293050
232308,1805850
232308,888090
232308,433850
232308,44850
232308,96200
232308,5561890
232414,2207358
232414,3585047
232414,1975373
232414,959416
232414,8727194
232423,32565098
232423,21601048
232423,17957452
232423,8442294
232423,80565892
232450,1824957
232450,2114800
232450,1300813
232450,1338365
232450,43000
232450,6621935
232557,16866701
232557,16648649
232557,42046339
232557,15301713
232557,90863402
232566,4255282
232566,4863595
232566,5225894
232566,430546
232566,1344429
232566,874941
232566,16994687
232575,1297981
232575,1797572
232575,1218929
232575,307709
232575,4622191
232609,3899611
232609,3647487
232609,5267215
232609,554437
232609,13368750
232618,960000
232618,960000
232672,1424107
232672,1717877
232672,2038211
232672,42000
232672,5222195
232681,5906463
232681,5782909
232681,3835815
232681,309325
232681,1590909
232681,17425421
232706,4086324
232706,3147620
232706,2779643
232706,1325336
232706,140880
232706,11479803
232724,154603
232724,154603
232788,388369
232788,554977
232788,577997
232788,478281
232788,1999624
232797,1052287
232797,1052287
232867,1225236
232867,1178656
232867,538292
232867,221628
232867,3163812
232885,382269
232885,1032372
232885,639455
232885,335327
232885,113797
232885,2503220
232937,6940991
232937,5226699
232937,4318562
232937,1895866
232937,18382118
232946,13090176
232946,16065254
232946,11045515
232946,6880586
232946,411889
232946,47493420
232982,25868362
232982,19066169
232982,12749432
232982,596199
232982,11823291
232982,70103453
233019,318628
233019,1028590
233019,756792
233019,526995
233019,2631005
233037,192467
233037,479752
233037,189709
233037,861928
233082,398400
233082,131040
233082,529440
233091,398510
233091,398510
233116,1554338
233116,1535920
233116,1207924
233116,582326
233116,4880508
233277,13153649
233277,9099064
233277,8144052
233277,3857275
233277,46563
233277,34300603
233295,3492842
233295,1771048
233295,1402916
233295,885944
233295,7552750
233301,2736777
233301,1179958
233301,782067
233301,247350
233301,4946152
233310,248738
233310,542932
233310,642804
233310,264626
233310,1699100
233329,563891
233329,563891
233338,707925
233338,805800
233338,358470
233338,185500
233338,2057695
233356,181002
233356,1037930
233356,405080
233356,70990
233356,1695002
233374,18543591
233374,13900396
233374,7426382
233374,48750
233374,5186888
233374,45106007
233408,1264364
233408,1264364
233426,3592497
233426,4280727
233426,1317978
233426,2246894
233426,11438096
233541,4554788
233541,6508690
233541,7817397
233541,350099
233541,128316
233541,89938
233541,19449228
233611,982902
233611,419500
233611,797201
233611,195400
233611,2395003
233639,688950
233639,1296311
233639,1024677
233639,682130
233639,3692068
233648,342019
233648,921068
233648,666831
233648,553012
233648,2482930
233684,1646209
233684,1646209
233718,1879895
233718,631400
233718,1181854
233718,250274
233718,3943423
233754,1085706
233754,2033647
233754,3229390
233754,1645142
233754,107751
233754,8101636
233772,4876130
233772,6895554
233772,4828290
233772,4713019
233772,287441
233772,21600434
233842,1135260
233842,454114
233842,303411
233842,1892785
233897,2013466
233897,1939133
233897,1468100
233897,1217828
233897,6638527
233903,263977
233903,1032208
233903,860298
233903,409881
233903,2566364
233921,85798314
233921,50688886
233921,37223589
233921,12055986
233921,185766775
233949,1016030
233949,1497050
233949,1337356
233949,1233352
233949,5083788
234030,28201393
234030,33246435
234030,36275003
234030,9921651
234030,55946
234030,107700428
234076,99632028
234076,44937525
234076,29768200
234076,240300
234076,12282800
234076,186860853
234085,5404014
234085,1547459
234085,2605275
234085,133570
234085,65000
234085,9755318
234137,288000
234137,348000
234137,636000
234155,5101170
234155,6856500
234155,4668268
234155,2390727
234155,19016665
234164,786066
234164,1565898
234164,1400235
234164,640229
234164,4392428
234173,3325364
234173,1914246
234173,1025020
234173,77520
234173,154352
234173,6496502
234207,16777952
234207,6338333
234207,4872157
234207,412033
234207,28400475
234377,475249
234377,676061
234377,798492
234377,424003
234377,40366
234377,2414171
234492,1208955
234492,1208955
234669,8653692
234669,3201068
234669,353220
234669,12207980
234696,3949948
234696,3949948
234711,2750718
234711,2750718
234827,12728064
234827,8018150
234827,5083427
234827,4772041
234827,30601682
234845,4567677
234845,4567677
234915,2008274
234915,2008274
234933,12332592
234933,12332592
234951,5329951
234951,263081
234951,5593032
234979,7343079
234979,7343079
235024,1959682
235024,502444
235024,387216
235024,2849342
235097,14410061
235097,6855569
235097,7347474
235097,7379728
235097,35992832
235103,8109806
235103,8109806
235149,7584743
235149,7584743
235167,11747454
235167,11747454
235237,4676610
235237,4676610
235316,13333679
235316,11267222
235316,10585681
235316,101686
235316,1513988
235316,36802256
235334,3626933
235334,603619
235334,4230552
235343,9129782
235343,384888
235343,9514670
235422,304085
235422,1506121
235422,2955041
235422,331863
235422,5097110
235431,8810658
235431,8810658
235547,507792
235547,1326660
235547,1008264
235547,2842716
235671,5816058
235671,225349
235671,6041407
235699,4458502
235699,4458502
235750,4168705
235750,4168705
236072,5457905
236072,5457905
236133,827506
236133,835949
236133,1446178
236133,101894
236133,3211527
236188,7151035
236188,7151035
236212,3294462
236212,3294462
236230,3785773
236230,5162086
236230,5872364
236230,575590
236230,15395813
236258,2407885
236258,2407885
236328,11324271
236328,4392251
236328,4595510
236328,1563086
236328,21875118
236382,4315284
236382,4315284
236452,1352372
236452,1690619
236452,1567386
236452,225741
236452,4836118
236504,390654
236504,4355359
236504,4746013
236513,9422140
236513,9422140
236577,6653934
236577,4729860
236577,5006215
236577,506698
236577,146960
236577,17043667
236595,10749971
236595,15346652
236595,6323961
236595,7560014
236595,1521224
236595,217683
236595,41719505
236610,8088357
236610,8088357
236638,6338979
236638,6338979
236656,5139861
236656,5139861
236692,11869172
236692,11869172
236708,7893095
236708,7893095
236753,8888072
236753,8888072
236887,7139264
236887,7139264
236896,2931806
236896,1349591
236896,1629401
236896,206988
236896,6117786
236939,46083820
236939,29027824
236939,20744401
236939,7893407
236939,172047
236939,24603178
236939,128524677
236948,116943373
236948,51357218
236948,38431925
236948,1726147
236948,29118983
236948,1381743
236948,238959389
236975,4450353
236975,4450353
237011,20146454
237011,13633703
237011,9906430
237011,4407413
237011,48094000
237039,1620833
237039,1307326
237039,442128
237039,1353033
237039,223220
237039,4946540
237057,3778751
237057,4325801
237057,4746269
237057,448185
237057,1643625
237057,14942631
237066,3744832
237066,2957680
237066,3156066
237066,487045
237066,1027054
237066,11372677
237109,7859480
237109,7859480
237118,126427
237118,502302
237118,1905669
237118,112000
237118,2646398
237136,78343
237136,120037
237136,34285
237136,279995
237136,512660
237181,714818
237181,361081
237181,1285923
237181,2361822
237215,1262028
237215,1250942
237215,1204130
237215,347124
237215,39660
237215,91524
237215,4195408
237312,566955
237312,2190505
237312,4199998
237312,654551
237312,7612009
237330,2355574
237330,1615573
237330,1418149
237330,608412
237330,64000
237330,0
237330,6061708
237358,785500
237358,370500
237358,1067500
237358,255000
237358,2478500
237367,3375912
237367,1766477
237367,3443442
237367,577460
237367,684258
237367,9847549
237385,523193
237385,1244420
237385,1087434
237385,350448
237385,3205495
237437,663351
237437,663351
237525,14815492
237525,8942492
237525,11188331
237525,3464283
237525,38410598
237598,272369
237598,272369
237640,361960
237640,223190
237640,314566
237640,42700
237640,942416
237686,1317280
237686,791755
237686,833919
237686,716666
237686,3659620
237701,703395
237701,630461
237701,537479
237701,614710
237701,2486045
237783,530977
237783,457864
237783,137352
237783,1126193
237792,2204568
237792,3570480
237792,2320101
237792,497631
237792,8592780
237817,916284
237817,867067
237817,559239
237817,894879
237817,3237469
237899,1977926
237899,2110512
237899,1507318
237899,451696
237899,6047452
237932,2068971
237932,2349422
237932,2173966
237932,713287
237932,43819
237932,7349465
237950,2051831
237950,1182124
237950,2389793
237950,338288
237950,502958
237950,6464994
237969,765450
237969,1822879
237969,2069190
237969,239096
237969,4896615
237978,275000
237978,275000
237987,107600
237987,107600
237996,243747
237996,243747
238014,771506
238014,255459
238014,306634
238014,1179584
238014,2513183
238032,44154885
238032,30471551
238032,29072514
238032,2833321
238032,1450269
238032,1410952
238032,109393492
238078,1088275
238078,1456491
238078,1086479
238078,179343
238078,86533
238078,3897121
238193,2365180
238193,1309212
238193,1708202
238193,5382594
238263,43645601
238263,43645601
238324,85000
238324,714578
238324,603442
238324,1403020
238333,3361809
238333,2432307
238333,2077203
238333,119719
238333,138741
238333,8129779
238397,6906087
238397,6906087
238430,1130268
238430,2998262
238430,259730
238430,359212
238430,4747472
238458,986706
238458,2680546
238458,3294750
238458,1943205
238458,8905207
238476,3748199
238476,3967103
238476,3943290
238476,11658592
238573,292280
238573,470184
238573,481392
238573,1243856
238616,4364990
238616,5500998
238616,6990340
238616,762251
238616,156480
238616,17775059
238661,2113022
238661,2781382
238661,1618629
238661,274043
238661,1914531
238661,8701607
238722,24780566
238722,24780566
238759,20260632
238759,20260632
238980,740786
238980,778940
238980,626328
238980,354740
238980,2500794
239008,7984140
239008,7984140
239017,2677909
239017,5514646
239017,2537302
239017,1128379
239017,52020
239017,11910256
239071,403710
239071,949245
239071,208318
239071,98747
239071,1660020
239080,1033404
239080,1769398
239080,2382453
239080,400151
239080,5585406
239105,21310179
239105,19656912
239105,16625296
239105,2452511
239105,1131871
239105,61176769
239220,5953572
239220,5953572
239248,41325617
239248,41325617
239309,1452494
239309,102779
239309,106200
239309,224500
239309,147050
239309,2033023
239318,4075666
239318,3905517
239318,3255152
239318,425187
239318,11661522
239372,10445733
239372,10445733
239390,710508
239390,1074559
239390,1503673
239390,276217
239390,3564957
239424,185400
239424,103008
239424,180000
239424,468408
239442,4178031
239442,4178031
239460,9815778
239460,9815778
239488,28719318
239488,28719318
239512,1197427
239512,564021
239512,1211597
239512,203692
239512,3176737
239628,1591371
239628,1495732
239628,534773
239628,288518
239628,3910394
239637,79275
239637,73300
239637,452325
239637,133500
239637,738400
239716,2219776
239716,2286870
239716,3825855
239716,250434
239716,258976
239716,8841911
239743,50405
239743,254488
239743,522358
239743,193248
239743,1020499
239910,5893296
239910,5893296
239929,809975
239929,809975
240055,4244915
240055,5824005
240055,2978149
240055,1151936
240055,14199005
240107,1560530
240107,2505035
240107,2638169
240107,298574
240107,7002308
240116,15531531
240116,15531531
240125,15577395
240125,144281
240125,15721676
240170,11897980
240170,11897980
240189,7617917
240189,8566829
240189,9028886
240189,6744368
240189,31958000
240198,9541129
240198,9541129
240213,70926
240213,70926
240268,11009173
240268,6657932
240268,5999811
240268,660413
240268,2620394
240268,26947723
240277,2161162
240277,4129780
240277,3158032
240277,1674745
240277,11123719
240329,7869878
240329,7633752
240329,10590090
240329,5122080
240329,31215800
240338,866930
240338,850477
240338,1189828
240338,271004
240338,67684
240338,60932
240338,3306855
240365,10147285
240365,6579839
240365,5898262
240365,60000
240365,4936662
240365,27622048
240374,2174211
240374,3029132
240374,2093123
240374,2055567
240374,58000
240374,9410033
240392,756009
240392,1217763
240392,884672
240392,201000
240392,3059444
240417,4957940
240417,6030614
240417,5470603
240417,3520706
240417,19979863
240426,2116843
240426,1997595
240426,1738294
240426,998213
240426,6850945
240444,147946715
240444,39303673
240444,40004672
240444,1903932
240444,5801775
240444,666538
240444,235627305
240453,24381586
240453,29363936
240453,14057665
240453,1528676
240453,9198622
240453,20848
240453,78551333
240462,7147364
240462,3125076
240462,5131433
240462,3796091
240462,19199964
240471,7613181
240471,2715673
240471,3012719
240471,918359
240471,14259932
240480,9147396
240480,4193320
240480,6168052
240480,43401
240480,1983310
240480,21535479
240505,9161531
240505,9161531
240514,1613883
240514,380739
240514,332009
240514,649378
240514,2976009
240596,1890058
240596,1890058
240620,6540015
240620,6540015
240657,295450
240657,1038422
240657,2135050
240657,928336
240657,4397258
240666,5811445
240666,355515
240666,6166960
240693,544837
240693,1900668
240693,1238442
240693,1014045
240693,4697992
240718,1934134
240718,1934134
240727,24356412
240727,17811240
240727,12945792
240727,5796288
240727,5295300
240727,66205032
240736,1841975
240736,1841975
240745,354303
240745,840478
240745,754771
240745,1083265
240745,208405
240745,3241222
240754,3081235
240754,4125269
240754,1860674
240754,921013
240754,9988191
240790,88106
240790,716037
240790,595783
240790,26774
240790,1426700
240985,25000
240985,25000
241100,106800
241100,224400
241100,88800
241100,420000
241128,66000
241128,99000
241128,240900
241128,405900
241191,82812
241191,326940
241191,604920
241191,234180
241191,123716
241191,1372568
241216,1301169
241216,1301169
241225,92040
241225,492780
241225,229220
241225,293940
241225,31200
241225,1139180
241304,970822
241304,970822
241331,299658
241331,583834
241331,346586
241331,37642
241331,1267720
241377,35520
241377,71500
241377,216000
241377,712501
241377,1035521
241386,78000
241386,132000
241386,210000
241395,131150
241395,167630
241395,273425
241395,69054
241395,328435
241395,969694
241410,2405642
241410,3140685
241410,3233203
241410,776622
241410,876260
241410,10432412
241517,22200
241517,22200
241614,20000
241614,117237
241614,137237
241720,48900
241720,144300
241720,287700
241720,532800
241720,1013700
241739,1978008
241739,1203114
241739,2300340
241739,3511300
241739,8992762
241766,376692
241766,531216
241766,406884
241766,106320
241766,97848
241766,1518960
241836,809554
241836,809554
241951,155868
241951,45000
241951,44712
241951,392220
241951,637800
242042,1436208
242042,1436208
242112,294720
242112,294720
242121,177996
242121,177996
242130,292569
242130,292569
242149,397469
242149,397469
242422,2702351
242422,2702351
242556,2510035
242556,2510035
242565,1154616
242565,1154616
242583,1550588
242583,1550588
242617,1961220
242617,2390748
242617,1697940
242617,148116
242617,6198024
242626,722508
242626,1433628
242626,1553808
242626,389532
242626,4099476
242635,1447560
242635,875736
242635,1617252
242635,568812
242635,4509360
242644,107466
242644,351972
242644,791400
242644,239442
242644,1490280
242653,4726848
242653,4159116
242653,1818744
242653,389616
242653,11094324
242662,927204
242662,2053752
242662,1840932
242662,379416
242662,5201304
242680,283860
242680,651132
242680,1143996
242680,76608
242680,2155596
242699,500856
242699,676716
242699,891336
242699,258600
242699,2327508
242705,940008
242705,1774692
242705,2011327
242705,610548
242705,5336575
242723,1749804
242723,416268
242723,298104
242723,2464176
242972,296000
242972,1258489
242972,940960
242972,2495449
242981,330789
242981,310350
242981,641139
243072,853029
243072,853029
243081,1547075
243081,1625462
243081,1235540
243081,4408077
243106,2846962
243106,2121672
243106,1685533
243106,757602
243106,7411769
243115,4896684
243115,2046792
243115,2035178
243115,1025491
243115,10004145
243133,5052304
243133,2999283
243133,3266673
243133,984378
243133,12302638
243142,1902252
243142,2277520
243142,1547231
243142,1222804
243142,6949807
243151,4173603
243151,3600487
243151,1510923
243151,177810
243151,319747
243151,9782570
243179,6667644
243179,2610612
243179,1333056
243179,138204
243179,10749516
243188,1619748
243188,957828
243188,1232460
243188,582168
243188,4392204
243197,28518798
243197,7168561
243197,6115512
243197,1523808
243197,43326679
243203,19320370
243203,7104344
243203,5533650
243203,1193142
243203,1856956
243203,35008462
243212,2334492
243212,832524
243212,2130319
243212,690602
243212,5987937
243221,29270313
243221,9297732
243221,10342386
243221,4116464
243221,658606
243221,53685501
243346,1106484
243346,1752740
243346,2056036
243346,2676700
243346,7591960
243443,2486460
243443,415020
243443,513720
243443,522648
243443,3937848
243498,67200
243498,145846
243498,91731
243498,62564
243498,367341
243568,50400
243568,36134
243568,72571
243568,25296
243568,184401
243577,1913850
243577,3127380
243577,861393
243577,118680
243577,6021303
243586,125584
243586,356257
243586,856648
243586,106491
243586,67838
243586,1512818
243601,2632180
243601,2600124
243601,3093552
243601,1574140
243601,9899996
243638,1917967
243638,345802
243638,470947
243638,359464
243638,3094180
243647,341009
243647,359393
243647,79867
243647,780269
243665,2210614
243665,2133746
243665,2469182
243665,346594
243665,7160136
243744,163871558
243744,28534525
243744,26769977
243744,0
243744,219176060
243780,113264164
243780,51361571
243780,45012413
243780,449938
243780,9514070
243780,219602156
243823,1348639
243823,1234817
243823,1024459
243823,905529
243823,408950
243823,4922394
243832,1097830
243832,1097830
243841,519216
243841,519216
244233,400300
244233,400300
244279,108000
244279,108000
244437,2592479
244437,7439279
244437,5725358
244437,2969499
244437,2135243
244437,348157
244437,21210015
244446,4896346
244446,4896346
245342,842178
245342,842178
245421,190286
245421,190286
245430,175440
245430,175440
245625,707785
245625,378264
245625,206834
245625,45900
245625,448596
245625,1787379
245652,3309862
245652,3309862
245731,57800
245731,57800
245777,116030
245777,116030
245838,2340868
245838,2340868
245847,756196
245847,756196
245865,3130998
245865,3130998
245883,2141607
245883,2141607
245892,586407
245892,586407
245953,389687
245953,489959
245953,482930
245953,252242
245953,1614818
245962,980304
245962,980304
246202,101535
246202,101535
246266,576521
246266,576521
246345,166915
246345,62459
246345,229374
246354,1954874
246354,1289789
246354,1393918
246354,2136524
246354,0
246354,6775105
246789,128898
246789,39000
246789,167898
246813,6079972
246813,6079972
246974,489876
246974,489876
247065,2720000
247065,2720000
247162,48000
247162,45000
247162,42000
247162,135000
247603,839452
247603,448555
247603,876730
247603,49197
247603,2213934
247649,629096
247649,2031948
247649,1828523
247649,32420
247649,4521987
247700,176104
247700,176104
247773,294444
247773,294444
247825,158532
247825,144752
247825,303284
247834,25973950
247834,25973950
247940,1463519
247940,1845758
247940,582515
247940,295053
247940,4186845
248846,59290
248846,59290
248882,290040
248882,290040
248934,1607431
248934,12503380
248934,13161684
248934,27272495
249609,253105
249609,253105
250027,646384
250027,646384
250601,965544
250601,965544
251075,38000
251075,38000
251260,4993591
251260,4993591
251312,254689
251312,1498299
251312,507363
251312,2260351
260293,551313
260293,551313
260354,109472
260354,109472
260372,540202
260372,540202
260691,2559253
260691,2559253
260789,637526
260789,637526
260813,839276
260813,839276
260901,20836815
260901,20836815
260910,292373
260910,292373
260947,6250
260947,6250
261861,121231
261861,121231
262022,333504
262022,81130
262022,414634
262031,3252277
262031,1619820
262031,1319909
262031,1111530
262031,7303536
262086,1011444
262086,1681034
262086,3990686
262086,6683164
262129,2656609
262129,1553617
262129,1418172
262129,44956
262129,101000
262129,5774354
262332,577913
262332,577913
363439,181914
363439,181914
363590,384331
363590,384331
363633,912225
363633,912225
363712,127978
363712,141443
363712,269421
363721,1813830
363721,710300
363721,497142
363721,60111
363721,3081383
363907,59600
363907,192000
363907,579501
363907,831101
363916,54000
363916,234000
363916,288000
363934,848414
363934,453133
363934,155342
363934,1456889
364016,9701728
364016,9701728
364025,11258739
364025,11258739
364168,256200
364168,256200
364955,311494
364955,311494
364973,677352
364973,677352
365055,322823
365055,322823
365204,6578841
365204,6578841
366003,390000
366003,390000
366252,1290512
366252,5776016
366252,7900640
366252,8847390
366252,600830
366252,24415388
366261,181277
366261,181277
366270,559000
366270,559000
366289,156438
366289,156438
366340,422053
366340,422053
366368,314820
366368,314820
366395,12037031
366395,9438215
366395,4957382
366395,1235002
366395,27667630
366401,11333562
366401,11333562
366465,3611532
366465,3611532
366535,585670
366535,585670
366553,2141849
366553,2141849
366711,11671188
366711,6399252
366711,5785308
366711,6168408
366711,30024156
366748,185612
366748,447745
366748,65000
366748,60000
366748,758357
366793,224022
366793,67096
366793,291118
366960,447008
366960,447008
367024,497542
367024,497542
367097,162000
367097,162000
367103,65335
367103,65335
367112,537576
367112,537576
367194,1970660
367194,1970660
367361,74561
367361,74561
367459,2058512
367459,716073
367459,233781
367459,271823
367459,5305868
367459,8586057
367839,65000
367839,65000
367884,539426
367884,950260
367884,1404066
367884,99375
367884,2993127
367936,608579
367936,630925
367936,513797
367936,1753301
367954,516555
367954,793129
367954,4011252
367954,2059482
367954,7380418
368443,899800
368443,899800
368452,180000
368452,180000
368629,1464518
368629,1464518
368780,110000
368780,110000
368911,3579899
368911,3579899
369002,1301950
369002,255550
369002,440550
369002,135000
369002,2133050
369455,101000
369455,101000
369516,215000
369516,215000
369659,440574
369659,440574
369862,301550
369862,301550
369905,908041
369905,908041
371052,111280
371052,111280
371964,324000
371964,324000
372073,130085
372073,130085
372329,794987
372329,794987
372921,596064
372921,596064
372958,621948
372958,621948
373058,159263
373058,159263
373085,110071
373085,110071
374024,518028
374024,518028
374875,870763
374875,870763
374972,570086
374972,570086
375230,168254
375230,168254
375416,1303549
375416,1303549
375489,359411
375489,359411
375841,222921
375841,222921
375939,823177
375939,823177
376224,75600
376224,75600
376321,580000
376321,580000
376385,362071
376385,362071
376695,1370552
376695,1370552
377111,1316107
377111,1316107
377218,477642
377218,477642
377342,37500
377342,37500
377449,217362
377449,217362
377458,355176
377458,355176
377555,3696650
377555,4369484
377555,6968352
377555,6754878
377555,21789364
377564,5008930
377564,6358475
377564,4886892
377564,6008913
377564,22263210
377652,272881
377652,272881
377661,183928
377661,183928
377670,228684
377670,228684
378105,102929
378105,102929
378576,959640
378576,959640
379782,157220
379782,157220
380359,600210
380359,600210
380368,1722098
380368,1722098
380377,1338121
380377,1338121
380438,1178712
380438,1178712
381459,111172
381459,189277
381459,110000
381459,410449
382504,451040
382504,451040
382771,528794
382771,528794
382896,399548
382896,399548
382957,1060925
382957,1060925
383020,60946
383020,60946
383084,1200000
383084,1200000
383190,1604340
383190,901092
383190,1615428
383190,2175360
383190,6296220
383950,595835
383950,595835
383996,211393
383996,137787
383996,22478
383996,371658
384254,66224
384254,300336
384254,394687
384254,522321
384254,582779
384254,1866347
384333,7826664
384333,7826664
384342,3249460
384342,1105816
384342,626164
384342,495503
384342,5476943
384412,325000
384412,325000
384421,140000
384421,140000
385503,461000
385503,122129
385503,583129
385619,3140116
385619,3140116
386472,153999
386472,498677
386472,902130
386472,113955
386472,1668761
387925,154394
387925,154394
388043,261830
388043,261830
388520,734138
388520,59753
388520,114658
388520,908549
389727,114635
389727,114635
390701,173418
390701,173418
392257,2439012
392257,2439012
392415,344055
392415,344055
392840,183362
392840,460778
392840,215000
392840,859140
393180,45000
393180,45000
395362,3388594
395362,3388594
398130,52694
398130,515665
