UNITID,F3A01,F3B04,F3B06,F3B08,F3C03,F3C03A,F3C03B,F3C04,F3C06,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D04,F3D12,F3E02A1,F3E02A2
261676,,,,,14460,0,14460,25077,0,1604174,0,0,0,0,0,0,0,0,,0,0
261685,,,,,17805,17805,0,20107,0,1492095,0,0,0,0,0,0,0,0,,0,0
261719,,,,,0,0,0,6488,4556,2248922,12750,0,12750,0,0,0,0,0,,0,0
262332,110744556,2544102,34040547,108518929,61732,61732,0,53322,204199,16913924,0,0,0,0,0,0,0,0,0,0,0
262341,,,,,34664,1934,32730,11950,0,10504749,0,0,0,0,0,0,0,11950,,0,0
262369,,,,,0,0,0,0,0,1242231,0,0,0,0,0,0,0,0,,0,0
262402,,,,,420292,330366,89926,0,282861,1240147,244656,209872,34784,285442,81159,70410,100222,101898,,35275,32902
362700,,,,,0,0,0,0,0,3117387,0,0,0,0,0,0,0,0,,0,0
362782,,,,,0,0,0,0,0,1280413,0,0,0,0,0,0,0,0,,0,0
363013,,,,,21503,0,21503,18779,0,1090236,0,0,0,0,0,0,0,0,,0,0
363077,,,,,0,0,0,0,0,1351060,0,0,0,0,0,0,0,0,,0,0
363147,,,,,0,0,0,0,0,1053300,0,0,0,0,0,0,0,0,,0,0
363439,,,,,506914,302703,204211,637647,0,3735320,0,0,0,0,0,0,0,0,0,0,0
363679,,,,,15373,15373,0,0,0,2566015,0,0,0,0,0,0,0,0,,0,0
363882,,,,,0,0,0,0,0,438221,0,0,0,0,0,0,0,0,,0,0
363934,15125096,132454,5769396,5822607,5179,5179,0,1594981,1758647,14370011,0,0,0,0,0,0,0,0,0,0,0
364168,2584990,-286665,1217628,321819,0,0,0,0,0,6908107,0,0,0,0,0,0,0,0,0,0,0
364760,,,,,0,0,0,40920,0,257613,0,0,0,0,0,0,0,0,,0,0
364955,,,,,20240,20240,0,7500,328604,7427302,0,0,0,0,0,0,0,0,,0,0
364973,60710911,224924,59528353,59754783,49618,49618,0,20122,32665,9146067,0,0,0,0,0,0,0,0,,0,0
365055,2454439,706550,274702,1003300,483438,483438,0,1063002,3766178,6566367,2219738,0,2219738,483438,0,483438,0,0,,0,0
365091,,,,,0,0,0,0,0,2266166,0,0,0,0,0,0,0,0,,0,0
365125,,,,,25013,25013,0,2472,34901,1450995,0,0,0,0,0,0,0,0,,0,0
365204,34189276,8336103,13695664,18503596,1551850,1551850,0,0,0,49270305,22625076,0,22625076,1551850,0,1551850,0,0,,0,0
365693,,,,,67064,67064,0,12972,0,1526430,0,0,0,0,0,0,0,0,,0,0
365824,,,,,76422,0,76422,48543,0,2521517,0,0,0,0,0,0,0,0,,0,0
365833,,,,,35180,0,35180,62230,0,3510477,0,0,0,0,0,0,0,0,,0,0
366155,,,,,0,0,0,0,0,151124,0,0,0,0,0,0,0,0,,0,0
366191,,,,,0,0,0,746000,746000,24602000,0,0,0,0,0,0,0,0,,0,0
366270,2328556,-417854,2314621,1734372,109305,16408,92897,0,0,4015452,0,0,0,0,0,0,0,0,,0,0
366289,19563423,1596796,10815378,10815378,0,0,0,6201,0,20351308,0,0,0,0,0,0,0,0,,66800,0
366438,,,,,9550,9550,0,0,0,899104,0,0,0,0,0,0,0,0,,0,0
366553,12583480,538503,-556896,-18393,1059621,967976,91645,465539,849951,17719348,0,0,0,0,0,0,0,0,0,0,0
366605,903238,-897212,1100828,808616,0,0,0,21437,0,2670472,0,0,0,0,0,0,0,0,0,0,0
366748,5254758,1895946,1474543,2387833,22913,22913,0,3468962,8544312,8777797,5052437,0,5052437,22913,0,22913,0,0,0,0,0
366960,,,,,25004,25004,0,4316,480032,5672221,0,0,0,0,0,0,0,0,,0,0
367024,58486499,3466206,45764321,49230526,1275680,1275680,0,4295,758622,11000901,0,0,0,0,0,0,0,0,0,0,0
367051,,,,,0,0,0,10000,0,616073,0,0,0,0,0,0,0,0,,0,0
367088,,,,,0,0,0,0,0,596486,0,0,0,0,0,0,0,0,,0,0
367097,721549,-101420,451600,483673,12759,12759,0,21909,0,1257295,0,0,0,0,0,0,0,0,,0,0
367103,,,,,0,0,0,0,0,745210,0,0,0,0,0,0,0,0,,0,0
367112,1922845,1168855,1446589,1038413,0,0,0,0,0,7499607,0,0,0,0,0,0,0,0,,0,0
367158,,,,,8994,0,8994,18496,0,1194245,0,0,0,0,0,0,0,0,,0,0
367194,13686394,-43856,5455602,5473746,787554,787554,0,2067518,2082150,10638586,0,0,0,0,0,0,0,0,0,0,0
367334,,,,,494747,494747,0,0,0,5456330,0,0,0,0,0,0,0,0,,0,0
367361,,,,,0,0,0,0,0,436802,0,0,0,0,0,0,0,0,,0,0
367431,,,,,0,0,0,0,0,364359,0,0,0,0,0,0,0,0,,0,0
367936,9340295,1297952,2763404,2828793,33285,33285,0,1472968,4215241,16388939,2708988,0,2708988,33285,0,33285,0,0,0,0,0
367954,171159000,10851000,103746000,94302000,0,0,0,819000,705000,64525000,0,0,0,0,0,0,0,0,0,0,0
367981,,,,,0,0,0,0,0,752361,0,0,0,0,0,0,0,0,,0,0
368036,,,,,4293,4293,0,0,13109,297755,72702,0,72702,4293,0,4293,0,1500,,0,0
368230,,,,,14079,14079,0,37752,0,1479466,0,0,0,0,0,0,0,0,,0,0
368443,,,,,4932501,4921591,10910,462258,0,10831766,0,0,0,0,0,0,0,0,0,0,0
368452,3402171,166771,2286556,2453327,112000,112000,0,118549,0,3843736,0,0,0,0,0,0,0,0,0,0,0
368540,,,,,0,0,0,0,0,288111,0,0,0,0,0,0,0,0,,0,0
368629,5649803,736544,2353467,1794926,0,0,0,6400,0,8885419,1338857,0,1338857,0,0,0,0,6400,,0,0
368832,,,,,0,0,0,0,0,212718,0,0,0,0,0,0,0,0,,0,0
369400,,,,,1000,1000,0,2114000,2114000,46260000,0,0,0,0,0,0,0,0,,0,0
369446,,,,,0,0,0,0,0,57676,353497,353497,0,0,0,0,0,0,,0,0
369455,1721532,579035,784426,760411,0,0,0,0,0,2112699,0,0,0,0,0,0,0,0,,0,0
369516,,,,,0,0,0,0,0,5710975,0,0,0,0,0,0,0,0,0,0,0
369686,,,,,0,0,0,0,0,1254619,0,0,0,0,0,0,0,0,,0,0
369695,,,,,0,0,0,0,0,457491,0,0,0,0,0,0,0,0,,0,0
369783,,,,,0,0,0,0,0,5610292,0,0,0,0,0,0,0,0,,0,0
369862,775836,-1074501,-279384,-603999,0,0,0,0,0,5017078,0,0,0,0,0,0,0,0,,0,0
369905,21173754,-1152828,22238958,21086130,206192,206192,0,692373,692373,5877714,0,0,0,0,0,0,0,0,0,0,0
369950,,,,,100969,0,100969,0,100969,2202390,0,0,0,0,0,0,0,0,,0,0
371034,,,,,0,0,0,0,0,59516,0,0,0,0,0,0,0,0,,0,0
371052,7726063,344131,5095108,5439239,12983,0,12983,78670,78670,5439976,0,0,0,0,0,0,0,0,,0,0
371830,,,,,0,0,0,0,0,50200,0,0,0,0,0,0,0,0,,0,0
371928,,,,,0,0,0,0,0,2042079,473823,473823,0,0,0,0,0,0,,0,0
371964,1829432,-683281,0,-2146500,41038,41038,0,0,0,2574601,0,0,0,0,0,0,0,0,,0,0
372000,,,,,0,0,0,0,100,207474,0,0,0,0,0,0,0,0,,0,0
372028,,,,,16010,1098,14912,20000,0,1987764,0,0,0,0,0,0,0,0,,0,0
372073,2638558,211579,1874886,1344665,0,0,0,39000,0,8381340,0,0,0,0,0,0,0,0,0,0,0
372240,,,,,0,0,0,0,5686,210492,238860,0,238860,0,0,0,0,0,,0,0
372329,8822098,-722938,1531863,3527699,45147,45147,0,0,0,18843592,0,0,0,0,0,0,0,0,,0,0
372356,,,,,0,0,0,13220,0,764862,0,0,0,0,0,0,0,0,,0,0
372462,,,,,0,0,0,0,0,1007222,0,0,0,0,0,0,0,0,,0,0
372718,,,,,0,0,0,0,0,1995562,0,0,0,0,0,0,0,0,,0,0
372921,8429164,614087,5958347,6572434,178892,0,178892,333515,333515,8894633,0,0,0,0,0,0,0,0,,0,0
373058,,,,,436116,420448,15668,28002,28002,2932001,0,0,0,0,0,0,0,0,,0,0
373085,5283109,1117577,130985,4730434,1806,1806,0,81622,1331825,2221555,1248397,0,1248397,1806,0,1806,0,0,,0,0
373216,,,,,0,0,0,3563,0,909568,0,0,0,0,0,0,0,0,,0,0
373456,,,,,0,0,0,0,0,124359,0,0,0,0,0,0,0,0,,0,0
373526,,,,,209232,209232,0,0,0,4026913,0,0,0,0,0,0,0,0,,0,0
373678,,,,,68857,7100,61757,10175,10175,1916843,0,0,0,0,0,0,0,0,,0,0
373696,,,,,0,0,0,5000,0,1344250,480111,0,480111,0,0,0,0,0,,0,0
373784,,,,,29393,20000,9393,59867,59867,8688322,0,0,0,0,0,0,0,0,,0,0
374316,,,,,0,0,0,0,0,532411,0,0,0,0,0,0,0,0,,0,0
374343,,,,,0,0,0,0,0,613829,0,0,0,0,0,0,0,0,,0,0
374574,,,,,0,0,0,0,0,5829476,2082403,0,2082403,0,0,0,0,0,,0,0
374875,,,,,158109,158109,0,5114,508744,12518671,0,0,0,0,0,0,0,0,,0,0
374927,,,,,0,0,0,0,0,520082,0,0,0,0,0,0,0,0,,0,0
374972,32574879,2101752,26315468,28417220,1285207,1285207,0,841899,841899,7716636,0,0,0,0,0,0,0,0,0,0,0
375489,2415869,-2842331,5827797,1646613,35890,35890,0,222306,1837011,4190795,1578815,0,1578815,35890,0,35890,0,0,0,0,0
375540,,,,,0,0,0,0,0,242348,195738,195738,0,0,0,0,0,0,,0,0
375841,30096510,-1156456,30488139,28981952,0,0,0,9486,31678,5238906,0,0,0,0,0,0,0,0,,0,0
375939,,,,,643968,643968,0,38915,34795,3806121,0,0,0,0,0,0,0,0,,0,0
375984,,,,,46000,46000,0,51740,0,3277883,0,0,0,0,0,0,0,0,,0,0
376242,,,,,20959,19751,1208,0,0,1973500,0,0,0,20959,0,19751,0,0,,0,0
376288,,,,,3841,0,3841,0,0,285627,0,0,0,0,0,0,0,0,,0,0
376321,24359102,785651,7726897,7905793,75812,75812,0,0,7045,15326731,0,0,0,10771,0,10771,0,0,0,0,0
376330,,,,,13805,13805,0,0,0,2306835,0,0,0,0,0,0,0,0,,0,0
376446,,,,,0,0,0,0,0,654113,0,0,0,0,0,0,0,0,,0,0
376631,,,,,0,0,0,0,0,457800,0,0,0,0,0,0,0,0,,0,0
376677,,,,,0,0,0,0,0,1027130,0,0,0,0,0,0,0,0,,0,0
377193,,,,,0,0,0,0,0,175230,0,0,0,0,0,0,0,0,,0,0
377218,2620378,320016,1081942,1401957,0,0,0,19000,0,3199927,0,0,0,0,0,0,0,0,,0,0
377272,,,,,0,0,0,0,0,389718,0,0,0,0,0,0,0,0,,0,0
377281,,,,,7299,7299,0,0,0,881722,0,0,0,0,0,0,0,0,,0,0
377315,,,,,0,0,0,0,0,1359352,0,0,0,0,0,0,0,0,,0,0
377342,1609695,768257,1929779,652608,0,0,0,0,0,3673298,1606119,0,1606119,44369,0,44369,0,0,0,0,0
377449,1996712,1033125,281660,1308673,0,0,0,3500,0,5272950,0,0,0,0,0,0,0,0,,0,0
377458,2430780,313737,1374829,1636889,64115,64115,0,69,0,4909205,0,0,0,0,0,0,0,0,,0,0
377546,636295,4992,605219,511551,267597,267597,0,28638,0,2375098,0,0,0,0,0,0,0,0,0,0,0
377652,7085944,964774,961133,1435907,302155,302155,0,27793,0,5718210,0,0,0,0,0,0,0,0,,0,0
377661,,,,,60790,60790,0,4520,4520,2254500,0,0,0,0,0,0,0,0,,0,0
377670,,,,,39250,39250,0,3341,3341,1725977,0,0,0,0,0,0,0,0,,0,0
377722,,,,,26812,26812,0,117020,0,4749609,0,0,0,0,0,0,0,0,,0,0
377759,,,,,66179,66179,0,0,0,518649,0,0,0,0,0,0,0,0,,0,0
378105,728114,107757,200237,278417,184930,184930,0,0,0,2376933,0,0,0,0,0,0,0,0,,0,0
378576,10664392,497796,8280207,8778002,0,0,0,0,0,7312389,0,0,0,0,0,0,0,0,0,0,0
378886,,,,,0,0,0,0,0,1295054,0,0,0,0,0,0,0,0,,0,0
378956,,,,,95253,1056,94197,31058,0,15205656,0,0,0,0,0,0,0,0,,0,0
379746,,,,,0,0,0,0,0,391747,0,0,0,0,0,0,0,0,,0,0
379782,588768,-105149,368001,271392,0,0,0,0,0,1900078,0,0,0,0,0,0,0,0,,0,0
380067,,,,,0,0,0,0,0,862296,2285758,0,2285758,0,0,0,0,0,,0,0
380438,2946681,214092,1172973,1387066,11330,0,11330,21243,0,6270440,1465247,0,1465247,11330,0,11330,0,0,0,0,0
380456,,,,,0,0,0,0,0,910943,0,0,0,0,0,0,0,0,,0,0
380465,,,,,8227,8227,0,579924,579924,5088074,0,0,0,0,0,0,0,0,0,0,0
380474,,,,,0,0,0,19989,0,15730919,0,0,0,0,0,0,0,0,,0,0
381352,456127,-39147,392443,352210,0,0,0,0,0,1499088,0,0,0,0,0,0,0,0,0,0,0
381361,,,,,0,0,0,0,0,490926,0,0,0,0,0,0,0,0,,0,0
381370,,,,,0,0,0,57000,0,2059149,0,0,0,0,0,0,0,0,,0,0
381404,,,,,0,0,0,8449,0,2289736,0,0,0,0,0,0,0,0,,0,0
381486,,,,,1000,1000,0,1636,0,129807,0,0,0,0,0,0,0,0,,0,0
381732,787091,85372,1023829,638360,4983,0,4983,0,0,1202624,285269,0,285269,4983,0,0,0,0,,0,0
381866,,,,,6041,6041,0,0,0,524421,67202,0,67202,6041,0,6041,0,0,,0,0
382063,,,,,0,0,0,236153,236153,1950252,0,0,0,0,0,0,0,0,0,0,0
382267,,,,,0,0,0,0,0,644456,0,0,0,0,0,0,0,0,,0,0
382276,,,,,0,0,0,39788,0,6975582,0,0,0,0,0,0,0,123000,,0,0
382461,,,,,0,0,0,0,0,453939,0,0,0,0,0,0,0,0,,0,0
382504,1183213,374143,717821,492510,0,0,0,23500,0,5457801,0,0,0,0,0,0,0,0,,0,0
382771,2758458,-1050792,161183,-874613,63166,63166,0,0,0,4998481,0,0,0,0,0,0,0,0,,0,0
382780,,,,,0,0,0,0,0,747172,563281,0,563281,0,0,0,0,0,,0,0
382896,,,,,4985,4985,0,0,252414,6173712,0,0,0,0,0,0,0,0,,0,0
382902,,,,,0,0,0,0,0,284567,0,0,0,0,0,0,0,0,,0,0
382957,3897903,-1042485,-619432,-1661916,13709,0,13709,17530,17530,5525583,0,0,0,0,0,0,0,0,,0,0
383020,422414,34470,350250,292297,0,0,0,0,0,1145406,0,0,0,0,0,0,0,0,0,0,0
383163,,,,,0,0,0,0,0,2663826,0,0,0,0,0,0,0,0,,0,0
383279,,,,,0,0,0,0,424404,1388924,0,0,0,0,0,0,0,0,,0,0
383297,,,,,0,0,0,0,0,2510274,0,0,0,0,0,0,0,0,,0,0
383464,,,,,0,0,0,0,0,791270,1000,1000,0,0,0,0,0,0,,0,0
383765,,,,,46395,46395,0,6500,0,1390171,0,0,0,0,0,0,0,0,,0,0
384236,,,,,0,0,0,103476,12472,5259841,0,0,0,0,0,0,0,0,,0,0
384245,,,,,0,0,0,222744,13071,8688817,0,0,0,0,0,0,0,0,,0,0
384412,3641784,1916359,1298510,1382151,0,0,0,0,0,4383095,0,0,0,0,0,0,0,0,0,0,0
385132,,,,,0,0,0,33397,33397,880837,0,0,0,0,0,0,0,0,,0,0
385503,4189644,-552525,3992273,3439748,513330,106700,406630,26974,26974,5235792,0,0,0,0,0,0,0,0,,0,0
385549,,,,,0,0,0,0,0,1015803,0,0,0,0,0,0,0,0,,0,0
386472,1171423,218534,0,218537,108344,108344,0,1231105,1231105,8596872,0,0,0,0,0,0,0,0,0,0,0
387819,,,,,0,0,0,0,0,210116,0,0,0,0,0,0,0,0,,0,0
387925,7016743,-3155499,14677514,3159981,0,0,0,4875,0,7426013,0,0,0,0,0,0,0,0,,0,0
388043,3491533,-1168882,3478130,2755709,300098,300098,0,282873,1032678,6286248,732580,0,732580,300098,0,300098,0,0,,0,0
388663,,,,,0,0,0,0,0,446359,0,0,0,0,0,0,0,0,,0,0
389727,52788131,662191,41046003,43066290,189533,117450,72083,59882,376383,6058220,0,0,0,0,0,0,0,0,,0,0
391005,,,,,0,0,0,0,0,1746202,546909,0,546909,0,0,0,0,0,,0,0
391546,,,,,0,0,0,41200,0,966817,0,0,0,0,0,0,0,0,,110000,100000
391759,,,,,0,0,0,0,12600,150965,0,0,0,0,0,0,0,0,,0,0
392257,11757248,1882619,2374683,4257301,0,0,0,97351,0,10706349,0,0,0,0,0,0,0,0,0,0,0
392415,3060978,-1521104,1104253,-416852,0,0,0,13681,13681,3152454,0,0,0,0,0,0,0,0,,0,0
392798,,,,,0,0,0,0,0,387927,0,0,0,0,0,0,0,0,,0,0
393524,,,,,0,0,0,0,0,130541,479178,0,479178,0,0,0,0,0,,0,0
393649,,,,,0,0,0,250750,15025,10605222,0,0,0,0,0,0,0,0,,0,0
393861,,,,,0,0,0,0,0,636626,0,0,0,0,0,0,0,0,,0,0
393977,,,,,0,0,0,0,0,434153,0,0,0,0,0,0,0,0,,0,0
395690,,,,,0,0,0,0,0,7271245,0,0,0,0,0,0,0,0,,0,0
397942,,,,,5306,5306,0,282699,11056,11641514,0,0,0,0,0,0,0,0,,0,0
398130,10169186,-1145642,7950938,7682749,189216,189216,0,687790,0,4349054,1447040,0,1447040,189215,0,189215,0,2370,0,0,0
399869,15806679,3948604,6577763,8337853,156029,103815,52214,0,2544329,4747128,2388300,2322679,65621,156029,103815,0,0,4250,0,76112,35000
400080,,,,,0,0,0,0,3620094,13095717,0,0,0,0,0,0,0,0,,0,0
400187,,,,,0,0,0,0,0,1372557,0,0,0,0,0,0,0,0,,0,0
401481,,,,,0,0,0,0,0,365965,0,0,0,0,0,0,0,0,,0,0
401764,,,,,0,0,0,0,0,2019951,0,0,0,0,0,0,0,0,,0,0
402563,,,,,77068,21157,55911,0,0,2131499,0,0,0,0,0,0,0,0,,0,0
402800,,,,,37723,37723,0,3937,0,672033,630630,0,630630,37723,0,37723,0,0,,0,0
403399,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0
403414,,,,,0,0,0,0,0,209462,0,0,0,0,0,0,0,0,,0,0
404037,,,,,0,0,0,0,0,361075,0,0,0,0,0,0,0,0,,0,0
404338,4308450,338091,2355639,1156250,0,0,0,207118,207118,8895777,0,0,0,0,0,0,0,0,0,0,0
404365,,,,,1330401,1329901,500,109011,109011,6022697,0,0,0,0,0,0,0,0,,0,0
404374,,,,,392546,392546,0,37518,37518,4489778,0,0,0,0,0,0,0,0,,0,0
404383,,,,,1528736,1518736,10000,44216,44216,7172026,0,0,0,0,0,0,0,0,,0,0
404684,,,,,31071,31071,0,0,0,2330082,2033771,2033771,0,0,0,0,0,0,,0,0
404806,2060393,376922,1934798,1718805,35242,35242,0,1581,96817,2494542,0,0,0,0,0,0,0,0,0,0,0
404912,5187558,895344,6319328,3737221,0,0,0,26160,0,8764480,1709171,0,1709171,0,0,0,0,26160,,0,0
404994,31090570,-610930,9568438,8957508,5434035,5434035,0,10802377,0,62000335,0,0,0,0,0,0,0,0,,0,0
405012,,,,,0,0,0,0,0,1278912,0,0,0,0,0,0,0,0,,0,0
405021,,,,,0,0,0,0,0,768463,0,0,0,0,0,0,0,0,,0,0
405076,,,,,0,0,0,0,0,4893214,0,0,0,0,0,0,0,0,,0,0
405997,,,,,29897,29897,0,1282376,1282376,8259333,0,0,0,0,0,0,0,0,0,0,0
406149,,,,,0,0,0,35970,0,1077366,0,0,0,0,0,0,0,0,,0,0
406413,,,,,147920,147920,0,0,0,1083978,0,0,0,0,0,0,0,0,,0,0
406486,,,,,0,0,0,0,0,688946,0,0,0,0,0,0,0,0,,0,0
406495,,,,,0,0,0,0,0,1262060,0,0,0,0,0,0,0,0,,0,0
407090,,,,,0,0,0,0,0,2720413,0,0,0,0,0,0,0,0,,0,0
407142,,,,,46457,46457,0,0,0,1038842,0,0,0,0,0,0,0,0,,0,0
407151,,,,,9749,9749,0,0,0,1006271,0,0,0,0,0,0,0,0,,0,0
407179,,,,,26210,26210,0,40475,0,1325836,0,0,0,0,0,0,0,0,,0,0
407328,678568,-304361,0,-304358,33955,33955,0,159225,159225,1240312,0,0,0,0,0,0,0,0,,0,0
407355,,,,,107607,107607,0,36732,0,2575756,0,0,0,0,0,0,0,0,,0,0
407391,,,,,0,0,0,0,0,1182310,0,0,0,0,0,0,0,0,,0,0
407407,,,,,0,0,0,0,0,1166426,0,0,0,0,0,0,0,0,,0,0
407425,,,,,0,0,0,0,0,897662,0,0,0,0,0,0,0,0,,0,0
407434,,,,,0,0,0,0,0,464278,0,0,0,0,0,0,0,0,,0,0
407470,,,,,19933,19933,0,19464,0,1460377,0,0,0,0,0,0,0,0,,0,0
407568,,,,,0,0,0,0,0,911479,0,0,0,0,0,0,0,0,,0,0
407735,,,,,28546,28546,0,10450,0,450278,0,0,0,0,0,0,0,0,,0,0
408039,770246,-1599070,3672562,64285,236663,236663,0,83942,1795235,3085601,1474630,0,1474630,236663,0,236663,0,0,0,0,0
408066,,,,,0,0,0,0,0,1657264,0,0,0,0,0,0,0,0,,0,0
408163,,,,,0,0,0,1000,1000,720237,0,0,0,0,0,0,0,0,,0,0
408312,,,,,14864,14864,0,0,0,1057372,0,0,0,0,0,0,0,0,,0,0
408385,,,,,0,0,0,0,0,6914169,0,0,0,0,0,0,0,0,,0,0
408729,1513468,44336,1268160,1273455,237484,237484,0,0,0,1737757,0,0,0,0,0,0,0,0,,0,0
408844,48701708,838139,37164895,38995291,607211,607211,0,1877189,0,33173631,0,0,0,0,0,0,0,0,0,0,0
408862,,,,,0,0,0,0,0,513250,0,0,0,0,0,0,0,0,,0,0
409032,,,,,0,0,0,0,0,2742790,0,0,0,0,0,0,0,0,,0,0
409193,,,,,76832,29084,47748,275599,0,275599,2263437,33834,2229603,76832,0,29084,0,0,,0,0
410283,4223756,-960405,2607003,2239376,0,0,0,304217,3632514,5670468,3328297,0,3328297,0,0,0,0,0,,0,0
410496,29197197,1159911,27977272,29137184,771177,771177,0,558643,558643,5909693,0,0,0,0,0,0,0,0,,0,0
410502,20539399,-4409769,15105475,14048205,25534,25534,0,4623320,10776679,15352984,6127825,0,6127825,25534,0,25534,0,0,0,0,0
410788,,,,,250,250,0,0,0,7364002,644917,0,644917,250,0,250,0,0,,0,0
410797,,,,,0,0,0,70927,0,2777062,0,0,0,0,0,0,0,0,,0,0
410964,,,,,5803,5803,0,0,0,355260,0,0,0,0,0,0,0,0,,0,0
411684,,,,,0,0,0,0,0,1365825,0,0,0,0,0,0,0,0,,0,0
412003,8738,-24030,-59330,-83360,0,0,0,0,0,273868,0,0,0,0,0,0,0,0,,0,0
412544,,,,,113170,113170,0,800,154383,18236,299863,0,299863,113170,0,113170,0,0,,0,0
412650,,,,,524818,524818,0,0,0,738596,0,0,0,524818,0,524818,0,0,,0,0
413343,,,,,115853,115853,0,0,0,244867,0,0,0,0,0,0,0,0,,0,0
413413,221794000,47147000,180989000,184069000,0,0,0,40674000,40674000,411547000,0,0,0,0,0,0,0,0,0,0,0
413680,,,,,15823,15823,0,39690,78103,9310269,0,0,0,0,0,0,0,0,,0,0
413820,,,,,0,0,0,0,0,207665,0,0,0,0,0,0,0,0,,0,0
413893,,,,,0,0,0,36154,4768,3869228,0,0,0,0,0,0,0,0,,0,0
413945,,,,,0,0,0,0,0,991346,0,0,0,0,0,0,0,0,,0,0
413972,,,,,0,0,0,0,0,709862,0,0,0,0,0,0,0,0,,0,0
414054,,,,,0,0,0,0,0,764455,0,0,0,0,0,0,0,0,,0,0
414063,,,,,15000,15000,0,39553,0,1767950,0,0,0,0,0,0,0,0,,0,0
414124,,,,,563239,563239,0,4600,0,4817312,0,0,0,0,0,0,0,0,,0,0
414452,,,,,0,0,0,0,0,279023,0,0,0,0,0,0,0,0,,0,0
414461,14082659,2058823,4808868,5966448,321389,321389,0,0,0,21278722,0,0,0,0,0,0,0,0,,0,0
414489,,,,,0,0,0,0,0,493255,0,0,0,0,0,0,0,0,,0,0
414540,,,,,0,0,0,0,0,3573032,0,0,0,0,0,0,0,0,,0,0
414595,38238997,547500,27024383,27672058,83642,83642,0,0,0,8734159,0,0,0,0,0,0,0,0,0,0,0
414869,,,,,0,0,0,118892,0,1584082,0,0,0,0,0,0,0,0,,0,0
415039,,,,,7386,7386,0,43555,0,906424,0,0,0,0,0,0,0,0,,0,0
415057,,,,,7500,7500,0,1670,0,1349895,0,0,0,0,0,0,0,0,,0,0
415729,,,,,0,0,0,0,0,91877,0,0,0,0,0,0,0,0,,0,0
415987,,,,,0,0,0,0,0,6494515,0,0,0,0,0,0,0,0,,0,0
416458,,,,,0,0,0,0,0,5629743,0,0,0,0,0,0,0,0,,0,0
416670,,,,,0,0,0,0,0,1119884,0,0,0,0,0,0,0,0,,0,0
417008,,,,,0,0,0,0,0,1197542,0,0,0,0,0,0,0,0,,0,0
417062,,,,,0,0,0,1233,13747,481732,0,0,0,0,0,0,0,5555,,0,0
417318,4975896,51719,3679170,3730889,78280,78280,0,213058,0,10803233,0,0,0,0,0,0,0,0,0,0,0
417381,,,,,19210,19210,0,15250,0,1515420,0,0,0,0,0,0,0,0,,0,0
417406,,,,,0,0,0,0,0,572566,0,0,0,0,0,0,0,0,,0,0
417503,,,,,0,0,0,82500,82500,1976275,0,0,0,0,0,0,0,0,,0,0
417549,,,,,0,0,0,0,0,1215743,0,0,0,0,0,0,0,0,,0,0
417600,,,,,26700,26700,0,0,0,317087,0,0,0,0,0,0,0,0,,0,0
417725,,,,,0,0,0,0,0,402998,0,0,0,0,0,0,0,0,,0,0
417789,,,,,0,0,0,0,0,1070106,0,0,0,0,0,0,0,0,,0,0
417804,,,,,0,0,0,0,0,943132,0,0,0,0,0,0,0,0,,0,0
418171,,,,,0,0,0,0,0,385352,0,0,0,0,0,0,0,0,,0,0
418269,,,,,0,0,0,19574,0,1307994,0,0,0,0,0,0,0,0,,0,0
418658,,,,,1047633,0,1047633,7638,7638,4799600,0,0,0,0,0,0,0,0,,0,0
418755,,,,,7763,7763,0,0,0,273338,0,0,0,7763,0,0,7763,0,,0,0
418764,,,,,9259,9259,0,0,0,618460,0,0,0,9259,0,9259,0,0,,0,0
418773,,,,,72327,72327,0,0,0,5451997,0,0,0,0,0,0,0,0,,0,0
418782,,,,,9386,9386,0,2500,0,2573846,0,0,0,0,0,0,0,0,,0,0
418870,2757158,138765,1966096,2104860,964218,2414,961804,30900,30900,3259935,0,0,0,0,0,0,0,0,,0,0
418889,706677,2658,559076,610422,41000,41000,0,0,0,754944,0,0,0,0,0,0,0,0,,0,0
418913,,,,,7302,7302,0,0,5377,217314,0,0,0,0,0,0,0,0,,0,0
418968,,,,,0,0,0,0,0,396542,0,0,0,0,0,0,0,0,,0,0
419147,,,,,0,0,0,0,0,310518,0,0,0,0,0,0,0,0,,0,0
419156,,,,,6354,0,6354,82098,8354,347808,0,0,0,0,0,0,0,0,,0,0
419183,,,,,8000,8000,0,0,0,1026637,0,0,0,8000,0,8000,0,0,,500,0
419217,,,,,0,0,0,4000,0,6275,180072,0,180072,0,0,0,0,3200,,0,0
419235,,,,,0,0,0,0,0,1234571,0,0,0,0,0,0,0,0,,15953,0
419244,467111,15311,162415,37316,0,0,0,0,0,2330440,0,0,0,0,0,0,0,0,,0,0
419253,,,,,0,0,0,24934,0,1631712,0,0,0,0,0,0,0,0,,0,0
419271,,,,,0,0,0,0,0,62045,0,0,0,0,0,0,0,0,,0,0
419280,,,,,0,0,0,0,0,216038,0,0,0,0,0,0,0,0,,0,0
419314,,,,,15460,15460,0,0,0,288405,72224,0,72224,15460,0,15460,0,0,,0,0
419341,1001567,20532,536208,538675,20985,20985,0,0,20650,877202,0,0,0,0,0,0,0,0,,0,0
