UNITID,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 
173896,4,-2,-2,39,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
173902,4,-2,-2,66,1,1,0,0,0,0,0,1,182,1,183,1,183,1,183
173911,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
173920,1,2,0,-2,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
173957,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
173966,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
173984,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
173993,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
174020,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174066,1,2,0,-2,1,1,0,0,0,0,1,1,107,1,107,1,107,1,107
174075,1,2,0,-2,1,1,0,0,0,0,0,1,155,1,155,1,155,2,-2
174118,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174127,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174136,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174154,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174190,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
174233,1,2,0,-2,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
174251,1,2,0,-2,1,1,0,0,0,0,0,1,354,1,354,1,354,1,354
174279,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174321,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
174358,1,2,0,-2,1,1,0,0,0,0,0,1,155,1,155,2,-2,1,155
174376,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174385,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174394,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174428,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174437,4,-2,-2,27,1,1,0,0,0,1,0,2,-2,1,354,1,354,1,354
174473,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
174491,4,-2,-2,79,1,1,0,0,0,1,0,1,354,1,354,1,354,1,354
174507,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174525,4,-2,-2,42,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
174570,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
174604,1,2,0,-2,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2
174738,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
174747,4,-2,-2,30,1,1,0,0,0,0,0,1,183,1,183,2,-2,1,183
174756,1,2,9,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
174783,1,2,0,-2,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
174792,4,-2,-2,30,1,1,0,0,0,0,0,1,183,1,183,1,183,1,183
174817,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,183,1,183,1,183
174844,4,-2,-2,39,1,1,0,0,0,0,0,1,183,1,183,1,183,1,183
174862,4,-2,-2,34,1,1,0,0,0,0,0,1,354,1,354,1,354,1,354
174899,4,-2,-2,30,1,1,0,0,0,0,0,1,354,1,354,1,354,1,354
174914,4,-2,-2,30,1,1,0,0,0,0,0,1,183,1,183,1,183,1,183
174978,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
175005,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,183,2,-2,1,183
175014,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
175041,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
175078,1,2,0,-2,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
175120,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
175139,4,-2,-2,76,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
175157,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175227,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
175236,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175263,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
175272,1,2,0,-2,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
175281,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
175315,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175342,1,2,0,-2,1,1,0,0,0,0,0,1,133,1,133,1,133,1,133
175421,4,-2,-2,66,1,1,0,0,0,0,0,1,204,1,204,1,204,1,204
175430,4,-2,-2,75,1,0,1,0,0,0,0,2,-2,1,334,1,334,1,334
175494,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
175519,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175528,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
175573,1,2,9,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175607,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
175616,1,2,0,-2,1,1,0,0,0,0,0,1,146,1,146,1,146,1,146
175643,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175652,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175698,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
175722,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
175786,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175810,1,2,9,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175829,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175856,1,2,0,-2,1,1,0,0,0,0,0,1,133,1,133,1,133,1,133
175883,1,4,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175935,1,9,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
175980,4,-2,-2,71,1,1,0,0,0,0,0,1,368,1,368,1,368,1,368
175999,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
176008,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
176017,1,2,0,-2,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130
176035,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
176044,1,2,0,-2,1,1,0,0,0,0,0,1,133,1,133,1,133,1,133
176053,4,-2,-2,75,1,1,0,0,0,0,0,1,146,1,146,1,146,1,146
176062,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
176071,1,4,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
176080,1,2,0,-2,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130
176169,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
176178,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
176239,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
176318,4,-2,-2,71,1,1,0,0,0,0,0,2,-2,1,318,1,318,1,318
176336,4,-2,-2,54,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
176354,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
176372,1,2,0,-2,1,1,0,0,0,0,0,1,111,1,111,1,111,1,111
176390,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
176406,4,-2,-2,76,1,0,1,0,0,0,0,2,-2,1,337,1,337,1,337
176451,4,-2,-2,42,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
176479,4,-2,-2,54,1,0,1,0,0,0,0,2,-2,1,334,1,334,1,334
176600,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
176619,4,-2,-2,27,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
176628,4,-2,-2,30,1,0,1,0,0,0,0,1,320,1,320,1,320,1,320
176664,4,-2,-2,54,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
176716,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
176770,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
176789,4,-2,-2,79,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
176798,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
176910,4,-2,-2,48,1,0,0,0,0,1,1,2,-2,2,-2,2,-2,2,-2
176947,4,-2,-2,71,1,0,1,0,0,0,0,1,320,1,320,1,320,1,320
176965,1,2,0,-2,1,1,0,0,0,0,0,1,148,1,148,1,148,1,148
176983,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
176992,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
177038,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177056,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
177065,4,-2,-2,61,1,0,1,0,0,0,0,2,-2,1,319,1,319,1,319
177083,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177092,4,-2,-2,68,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177117,3,-2,-2,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
177126,4,-2,-2,97,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177135,1,8,2,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
177144,4,-2,-2,61,1,0,1,0,0,0,0,1,320,1,320,1,320,1,320
177214,3,-2,-2,-2,1,1,0,0,0,0,0,2,-2,1,145,1,145,1,145
177250,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
177278,4,-2,-2,76,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177287,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
177302,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177339,4,-2,-2,27,1,0,1,0,0,0,0,1,320,1,320,1,320,1,320
177418,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,195,1,195,1,195
177436,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
177472,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177542,4,-2,-2,75,1,0,1,0,0,0,0,2,-2,1,319,1,319,1,319
177551,1,2,0,-2,1,0,1,0,0,0,0,2,-2,1,319,1,319,2,-2
177579,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177588,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
177603,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
177676,1,5,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
177685,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
177719,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177746,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177816,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177834,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177870,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
177931,1,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
177940,1,2,0,-2,1,1,0,0,0,0,0,1,145,1,148,1,148,1,148
177968,3,-2,-2,-2,1,1,1,0,0,0,0,1,148,1,148,1,148,1,148
177977,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177986,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
177995,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
178004,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
178059,3,-2,-2,-2,1,1,0,0,0,0,0,2,-2,1,145,1,145,1,145
178077,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
178110,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
178183,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
178208,4,-2,-2,75,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
178217,1,4,2,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
178244,4,-2,-2,54,1,0,1,0,0,0,0,1,356,1,319,1,319,1,319
178262,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
178305,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
178314,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
178341,1,2,0,-2,1,1,0,0,0,0,0,1,148,1,148,1,148,1,148
178369,4,-2,-2,66,1,0,1,0,0,0,0,1,320,1,320,1,320,1,320
178387,1,2,0,-2,1,1,0,0,0,0,0,1,148,1,148,1,148,1,148
178396,1,2,0,-2,1,1,0,0,0,0,0,1,130,1,130,1,130,1,130
178402,1,2,0,-2,1,1,0,0,0,0,0,2,-2,1,137,2,-2,1,137
178411,1,2,0,-2,1,1,0,0,0,0,0,1,145,1,145,1,145,1,145
178420,1,2,0,-2,1,1,0,0,0,0,0,2,-2,1,145,1,145,2,-2
178439,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
178448,1,9,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
178466,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
178484,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
178518,4,-2,-2,59,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
178527,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
178615,1,2,0,-2,1,1,0,0,0,0,0,1,145,1,145,1,145,1,145
178624,1,2,0,-2,1,1,0,0,0,0,0,1,148,1,148,1,148,1,148
178679,4,-2,-2,48,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
178697,4,-2,-2,102,1,0,1,0,0,1,0,2,-2,1,369,1,369,1,369
178721,3,-2,-2,-2,1,0,1,0,0,0,0,2,-2,1,319,1,319,1,319
178767,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
178828,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
178891,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
178989,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
179043,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,145,1,145,1,145
179052,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
179070,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
179159,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,103,1,103,1,103
179195,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
179229,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
179238,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
179256,4,-2,-2,48,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
179265,3,-2,-2,-2,1,0,1,0,0,0,0,2,-2,1,319,2,-2,1,319
179308,1,9,0,-2,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2
179317,4,-2,-2,71,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
179326,4,-2,-2,75,1,1,0,0,0,0,0,1,145,1,148,1,148,1,148
179344,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
179450,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
179511,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
179539,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
179548,3,-2,-2,-2,1,0,1,0,0,0,0,2,-2,1,319,2,-2,1,319
179557,1,2,0,-2,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126
179566,1,2,0,-2,1,1,0,0,0,0,0,1,123,1,123,1,123,1,123
179645,1,2,1,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
179715,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
179812,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
179867,3,-2,-2,-2,1,1,0,0,0,0,1,1,200,1,200,1,200,1,200
179894,3,-2,-2,-2,1,1,0,0,0,0,0,2,-2,1,195,1,195,1,195
179919,3,-2,-2,-2,1,0,0,1,1,0,0,2,-2,2,-2,2,-2,2,-2
179946,4,-2,-2,66,1,1,0,0,0,0,0,1,354,1,195,1,195,1,195
179955,3,-2,-2,-2,1,1,0,0,0,0,0,1,145,1,145,1,145,1,145
179964,4,-2,-2,61,1,0,1,0,0,0,0,2,-2,1,319,1,319,1,319
179991,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
180054,3,-2,-2,-2,1,1,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180063,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
180081,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180090,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
180106,4,-2,-2,30,1,0,1,0,0,0,0,1,352,1,352,2,-2,1,352
180151,1,8,0,-2,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2
180160,1,9,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180179,1,2,0,-2,1,1,0,0,0,0,0,2,-2,1,213,1,213,1,213
180197,1,2,5,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180203,1,1,9,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180212,1,9,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180249,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180258,4,-2,-2,30,1,0,1,0,0,0,1,2,-2,1,352,2,-2,1,352
180276,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180328,1,9,1,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
180373,1,5,2,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
180391,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
180416,1,2,0,-2,1,0,1,0,0,0,0,1,352,1,352,2,-2,2,-2
180461,1,2,0,-2,1,1,0,0,0,0,0,1,105,1,105,2,-2,1,105
180489,1,2,0,-2,1,1,0,0,0,0,0,1,105,1,105,2,-2,1,105
180522,1,2,0,-2,1,0,1,0,0,0,0,1,352,1,352,2,-2,2,-2
180595,4,-2,-2,76,1,0,1,0,0,0,0,1,352,1,352,2,-2,1,352
180647,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180692,1,2,0,-2,1,0,1,0,0,0,1,1,352,1,352,2,-2,1,352
180771,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
180814,3,-2,-2,-2,1,0,1,0,0,0,0,2,-2,1,373,1,373,2,-2
180832,4,-2,-2,50,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180878,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
180902,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
180948,1,2,0,-2,1,1,0,0,0,0,0,1,159,1,159,2,-2,1,159
180957,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
180984,4,-2,-2,68,1,0,1,0,0,0,0,1,311,1,311,1,311,1,311
181002,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,104,1,104,1,104
181020,3,-2,-2,-2,1,0,1,0,0,0,0,1,311,1,311,1,311,1,311
181093,4,-2,-2,42,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
181127,4,-2,-2,66,1,0,1,0,0,0,0,1,311,1,311,1,311,1,311
181145,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181190,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
181215,1,2,0,-2,1,1,0,0,0,0,0,1,148,1,148,1,148,1,148
181242,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181297,4,-2,-2,71,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181303,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181312,1,2,9,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
181330,4,-2,-2,39,1,0,1,0,0,0,0,1,311,1,311,1,311,1,311
181376,4,-2,-2,48,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181394,1,2,0,-2,1,1,0,0,0,0,0,2,-2,1,120,1,120,1,120
181400,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181419,1,9,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181428,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181446,4,-2,-2,71,1,1,0,0,0,0,0,1,176,1,176,1,176,1,176
181464,1,2,0,-2,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107
181491,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
181534,1,2,0,-2,1,0,1,0,0,0,0,1,320,1,320,1,320,1,320
181543,4,-2,-2,74,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181604,4,-2,-2,30,1,0,1,0,0,0,0,2,-2,1,311,2,-2,1,311
181640,1,8,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
181738,4,-2,-2,95,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181747,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
181765,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
181783,1,2,0,-2,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155
181792,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
181817,1,9,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
181853,4,-2,-2,74,1,0,1,0,0,1,0,2,-2,1,309,1,309,1,309
181880,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
181941,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
182005,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
182111,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
182148,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
182281,1,2,0,-2,1,1,0,0,0,0,0,1,203,1,203,1,203,1,203
182290,1,2,0,-2,1,1,0,0,0,0,0,1,203,1,203,1,203,1,203
182306,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
182458,3,-2,-2,-2,1,0,1,0,0,0,1,2,-2,2,-2,2,-2,1,301
182500,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
182519,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
182564,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
182634,3,-2,-2,-2,1,1,0,0,0,0,0,2,-2,1,215,1,215,1,215
182652,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
182661,2,-2,-2,-2,1,1,0,0,0,0,0,2,-2,1,363,1,363,1,363
182670,3,-2,-2,-2,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117
182704,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
182722,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
182795,3,-2,-2,-2,1,1,0,0,0,0,0,1,342,1,153,1,153,1,153
182829,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
182892,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
182917,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
